2015-02-11 17:30:39: ----- Tarea 'Sincronizar Proyecto UTP PE': ANÁLISIS comenzado por Analyze And Sync All en ordenador 'VICTOR-VAIO' (GoodSync v 8.9.9.9) -----
2015-02-11 17:30:39: C:\PLC =PropDels=> ~VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo (C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo), CopyCreateTime
2015-02-11 17:30:40: izquierda: Archivos: 7,440 (excluidos 0). Carpetas: 700 (excluidas 1). C: NTFS, Libre: 23.2 GB, Total: 216 GB
2015-02-11 17:30:41: derecha: Archivos: 6,860 (excluidos 7). Carpetas: 700 (excluidas 1). C: NTFS, Libre: 23.2 GB, Total: 216 GB
2015-02-11 17:30:41: Cambios: 730, Conflictos: 0, TiempoCopia: 0, EstadoCopia: 0/0, Errores: 0
2015-02-11 17:30:41: Left to Right: Copy File: 730 
2015-02-11 17:30:41: ----- Análisis Completado. Tiempo 00:00:02, Velocidad: 4,074 archivo/s -----
2015-02-11 17:30:41: ===== Tarea 'Sincronizar Proyecto UTP PE': SINC comenzada por Analyze And Sync All en ordenador 'VICTOR-VAIO' =====
2015-02-11 17:30:41: C:\PLC =PropDels=> ~VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo (C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo), CopyCreateTime
2015-02-11 17:30:46: Copiar Nueva 'C:\PLC\UTP.PortalEmpleabilidad.Servicio\bin\Debug\UTP.PortalEmpleabilidad.Servicio.exe.config' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTP.PortalEmpleabilidad.Servicio\bin\Debug\UTP.PortalEmpleabilidad.Servicio.exe.config'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTP.PortalEmpleabilidad.Servicio\bin\Debug\UTP.PortalEmpleabilidad.Servicio.pdb' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTP.PortalEmpleabilidad.Servicio\bin\Debug\UTP.PortalEmpleabilidad.Servicio.pdb'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTP.PortalEmpleabilidad.Servicio\obj\Debug\DesignTimeResolveAssemblyReferencesInput.cache' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTP.PortalEmpleabilidad.Servicio\obj\Debug\DesignTimeResolveAssemblyReferencesInput.cache'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTP.PortalEmpleabilidad.Servicio\obj\Debug\UTP.PortalEmpleabilidad.Servicio.csproj.FileListAbsolute.txt' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTP.PortalEmpleabilidad.Servicio\obj\Debug\UTP.PortalEmpleabilidad.Servicio.csproj.FileListAbsolute.txt'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTP.PortalEmpleabilidad.Servicio\obj\Debug\UTP.PortalEmpleabilidad.Servicio.csprojResolveAssemblyReference.cache' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTP.PortalEmpleabilidad.Servicio\obj\Debug\UTP.PortalEmpleabilidad.Servicio.csprojResolveAssemblyReference.cache'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTP.PortalEmpleabilidad.Servicio\obj\Debug\UTP.PortalEmpleabilidad.Servicio.exe' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTP.PortalEmpleabilidad.Servicio\obj\Debug\UTP.PortalEmpleabilidad.Servicio.exe'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTP.PortalEmpleabilidad.Servicio\obj\Debug\UTP.PortalEmpleabilidad.Servicio.pdb' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTP.PortalEmpleabilidad.Servicio\obj\Debug\UTP.PortalEmpleabilidad.Servicio.pdb'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTP.PortalEmpleabilidad.Solucion.v12.suo' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTP.PortalEmpleabilidad.Solucion.v12.suo'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\bin\UTP.PortalEmpleabilidad.Datos.dll' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\bin\UTP.PortalEmpleabilidad.Datos.dll'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\bin\UTP.PortalEmpleabilidad.Datos.pdb' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\bin\UTP.PortalEmpleabilidad.Datos.pdb'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\bin\UTP.PortalEmpleabilidad.Logica.dll' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\bin\UTP.PortalEmpleabilidad.Logica.dll'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\bin\UTP.PortalEmpleabilidad.Logica.pdb' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\bin\UTP.PortalEmpleabilidad.Logica.pdb'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\bin\UTP.PortalEmpleabilidad.Modelo.dll' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\bin\UTP.PortalEmpleabilidad.Modelo.dll'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\bin\UTP.PortalEmpleabilidad.Modelo.pdb' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\bin\UTP.PortalEmpleabilidad.Modelo.pdb'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\bin\UTPPrototipo.dll' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\bin\UTPPrototipo.dll'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\bin\UTPPrototipo.dll.config' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\bin\UTPPrototipo.dll.config'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\bin\UTPPrototipo.pdb' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\bin\UTPPrototipo.pdb'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Controllers\AlumnoController.cs' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Controllers\AlumnoController.cs'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Controllers\CuentaController.cs' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Controllers\CuentaController.cs'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Controllers\EmpresaController.cs' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Controllers\EmpresaController.cs'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Controllers\OfertaController.cs' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Controllers\OfertaController.cs'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Controllers\OfertaEstudioController.cs' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Controllers\OfertaEstudioController.cs'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Controllers\PlantillaController.cs' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Controllers\PlantillaController.cs'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Controllers\UTPController.cs' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Controllers\UTPController.cs'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Models\ViewModels\Cuenta\TicketUTP.cs' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Models\ViewModels\Cuenta\TicketUTP.cs'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\obj\Debug\DesignTimeResolveAssemblyReferencesInput.cache' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\obj\Debug\DesignTimeResolveAssemblyReferencesInput.cache'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\obj\Debug\Interop.VBIDE.dll' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\obj\Debug\Interop.VBIDE.dll'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\obj\Debug\UTP.PortalEmpleabilidad.Presentacion.csproj.FileListAbsolute.txt' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\obj\Debug\UTP.PortalEmpleabilidad.Presentacion.csproj.FileListAbsolute.txt'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\obj\Debug\UTP.PortalEmpleabilidad.Presentacion.csproj.ResolveComReference.cache' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\obj\Debug\UTP.PortalEmpleabilidad.Presentacion.csproj.ResolveComReference.cache'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\obj\Debug\UTP.PortalEmpleabilidad.Presentacion.csprojResolveAssemblyReference.cache' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\obj\Debug\UTP.PortalEmpleabilidad.Presentacion.csprojResolveAssemblyReference.cache'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\obj\Debug\UTPPrototipo.dll' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\obj\Debug\UTPPrototipo.dll'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\obj\Debug\UTPPrototipo.pdb' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\obj\Debug\UTPPrototipo.pdb'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Scripts\ckeditor\lang\gl.js' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Scripts\ckeditor\lang\gl.js'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\UTP.PortalEmpleabilidad.Presentacion.csproj' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\UTP.PortalEmpleabilidad.Presentacion.csproj'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Alumno\_AlumnoDatosGenerales.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Alumno\_AlumnoDatosGenerales.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Alumno\_AlumnoExperienciaCV.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Alumno\_AlumnoExperienciaCV.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Alumno\_LayoutAlumno.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Alumno\_LayoutAlumno.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Alumno\_ModalRegistrarExperiencia.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Alumno\_ModalRegistrarExperiencia.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Alumno\_ModalRegistroEstudio.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Alumno\_ModalRegistroEstudio.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Alumno\_ResultadoBusquedaPostulaciones.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Alumno\_ResultadoBusquedaPostulaciones.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Alumno\BusquedaOferta.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Alumno\BusquedaOferta.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Alumno\DatosAlumno.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Alumno\DatosAlumno.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Alumno\Index.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Alumno\Index.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Alumno\MiCV.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Alumno\MiCV.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Alumno\PostulacionOferta2.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Alumno\PostulacionOferta2.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Empresa\_ListaOfertas.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Empresa\_ListaOfertas.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Empresa\_OfertaFase.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Empresa\_OfertaFase.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Empresa\_ResultadoBusquedaHunting.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Empresa\_ResultadoBusquedaHunting.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Empresa\_VistaOfertaCondiciones.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Empresa\_VistaOfertaCondiciones.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Empresa\_VistaOfertaRequisitos.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Empresa\_VistaOfertaRequisitos.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Empresa\EditarOferta.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Empresa\EditarOferta.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Empresa\Hunting.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Empresa\Hunting.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Empresa\Index.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Empresa\Index.cshtml'
2015-02-11 17:30:46: Copiar Nueva 'C:\PLC\UTPPrototipo\Views\Empresa\MostrarAlumno.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Empresa\MostrarAlumno.cshtml'
2015-02-11 17:30:46: Copiar Nueva 'C:\PLC\UTPPrototipo\Views\Empresa\MostrarOferta.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Empresa\MostrarOferta.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Empresa\NuevaOferta.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Empresa\NuevaOferta.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Empresa\Oferta.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Empresa\Oferta.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Evento\_Evento.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Evento\_Evento.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Home\Contacto.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Home\Contacto.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Mensaje\_Mensajes.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Mensaje\_Mensajes.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Mensaje\_MensajesNuevo.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Mensaje\_MensajesNuevo.cshtml'
2015-02-11 17:30:46: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Mensaje\_MensajesResponder.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Mensaje\_MensajesResponder.cshtml'
2015-02-11 17:30:47: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Mensaje\_MensajesVer.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Mensaje\_MensajesVer.cshtml'
2015-02-11 17:30:47: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\OfertaEstudio\_OfertaEstudio.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\OfertaEstudio\_OfertaEstudio.cshtml'
2015-02-11 17:30:47: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\OfertaEstudio\_OfertaEstudioCrear.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\OfertaEstudio\_OfertaEstudioCrear.cshtml'
2015-02-11 17:30:47: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\OfertaEstudio\_OfertaEstudioEditar.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\OfertaEstudio\_OfertaEstudioEditar.cshtml'
2015-02-11 17:30:47: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\Shared\_Layout.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\Shared\_Layout.cshtml'
2015-02-11 17:30:47: Copiar Sobre 'C:\PLC\UTPPrototipo\Views\UTP\_EmpresaNuevaModal.cshtml' -> 'C:\Users\VictorCanal\SkyDrive\Documentos\CriteriaIT\CIT-Operaciones\Proyectos\UTP\Portal de Empleabilidad\03. Construcción\Prototipo\UTPPrototipo\UTPPrototipo\Views\UTP\_EmpresaNuevaModal.cshtml'
